,Tipo,Propiedad,Acción,Habitaciones,Baños,Parqueaderos,Área construída,Área privada,Estrato,Estado,Piso N°,Antigüedad,Administración,Precio m²,Dirección,Barrio,Ciudad,Departamento,Características,Precio (COP),Descripción general,No. Fotos,Fecha Sacada,Enlace,Acceso Pavimentado,Anuncio publicado por:,Ascensor,Balcón,Baño Auxiliar,Baño Independiente,Calentador,Citófono,Closet,Cocina Integral,En conjunto cerrado,Garaje / Parqueadero(s),Garaje(s),Instalación de gas,Parqueadero Visitantes,[,],Acceso Pavimentado,Ascensor,Balcón,Baño Auxiliar,Baño Independiente,Calentador,Citófono,Closet,Cocina Integral,En conjunto cerrado,Garaje / Parqueadero(s),Garaje(s),Instalación de gas
33,Usado,Apartamento,venta,1,1.0,,38.0,32.0,4,,14.0,enor a 1 año,0.0,6315789.47,Cra 8 # 170 - 52,Bogotá,Bogotá,,"['Ascensor', 'Canchas Deportivas', 'En conjunto cerrado', 'Garaje(s)', 'Gimnasio', 'Parqueadero Visitantes', 'Calentador', 'Citófono', 'Cocina Integral', 'Cocina tipo Americano', 'Piso en Baldosa /  Mármol', 'Zona de lavandería']",240000000,"Apartaestudio nuevo y listo para estrenar. Consta de una habitación, sala, comedor y cocina integral.  Conjunto residencia la Estancia Navarra (Carrera 8A # 170-52)",12,2023-04-23 19:09:04.995379,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10028242,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
34,Usado,Apartamento,venta,3,2.0,2.0,91.0,89.0,4,,4.0,16 a 30 años,337000.0,4175824.18,Calle 159 No. 13-45,Bogotá,Bogotá,,[],380000000,"EXCELENTE APTO EN VENTA REMODELADO BARRIO VILLAS DEL  MEDITERRANEO . Sala comedor con chimenea, 3 habitaciones, 2 baños, cocina integral abierta tipo americano con horno y lava vajilla, 2 garajes, piso 4. Excelente ubicación y transporte. Pisos en madera y cerámica.",6,2023-04-23 19:09:06.507055,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10047529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Usado,Apartamento,venta,3,2.0,1.0,65.0,58.0,4,,4.0,16 a 30 años,215000.0,5692307.69,Carrera  69D No 24-15,Bogotá,Bogotá,,"['En conjunto cerrado', 'Jardín', 'Parqueadero Visitantes', 'Portería / Recepción', 'Vigilancia', 'Zonas Verdes', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Citófono', 'Cocina Integral', 'Hall de Alcobas']",370000000,"Bonito Apartamento remodelado, pisos laminados, cocina integral,  en la habitacion principal tiene jacuzzi, encortinado, ubicado en la mejor zona de salitre, cerca al terminal de transprortes y centros comerciales. esta arrendado y si el interes es para recibir renta los inquilinos son excelentes. No tiene deuda, cualquier inquietud comunicarse con mi correo electronico. moni.esteban@hotmail.co",18,2023-04-23 19:09:08.026147,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10049589,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
36,Inmobiliaria,Apartamento,venta,3,2.0,1.0,87.0,87.0,4,,,16 a 30 años,410000.0,4367816.09,,,Bogotá,,"['Ascensor', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Gimnasio', 'Jardín', 'Calentador', 'Citófono', 'Cocina Integral', 'Hall de Alcobas', 'Instalación de gas', 'Patio', 'Anuncio publicado por:', 'Consuelo Hernandez', 'hace 2024 años']",380000000,"Vendo apartamento desocupado o rentando si lo deseas para inversión. Actualmente rentando un millon novecientos cincuenta mil pesos incluida administración. Ubicado cerca al colegio Marymount. Tres habitaciones, dos baños, cocina integral, piso laminado, patio de ropas exterior, balcón, depósito y garaje en sótano.  Conjunto residencial con parque. Edificio con ascensor. Salón comunal con gimnasio y BBQ, parque para niños, zonas verdes, parque justo al lado con cancha de basquet, 
en la zona hay dos parques muy grandes a una cuadra, cerca del Farmatodo, Jumbo, Exito de la Colina. A una cuadra de la Av Boyaca.",30,2023-04-23 19:09:09.612133,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10072076,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
37,Usado,Apartamento,venta,3,2.0,1.0,57.0,0.0,3,,7.0,9 a 15 años,0.0,4649122.81,Calle 6 B # 80 G 95 torre 6 apt.722,Bogotá,Bogotá,,[],265000000,"Apartamento ubicado sector Tintal, consta de 3 habitaciones con closet, sala comedor, cocina, zona lavanderia, 2 baños. Parqueadero cubierto. Conjunto cerrado, vigilancia 24/7, Piscina, Jacuzzi, turco, zona de juegos y gimnasio. Excelentes vías de acceso, cerca transmilenio.",12,2023-04-23 19:09:11.136113,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10037124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Usado,Apartamento,venta,2,1.0,,,,3,,8.0,enor a 1 año,123000.0,5266075.39,CALLE 4 F #39 B 34,Bogotá,Bogotá,,"['Ascensor', 'En conjunto cerrado', 'Gimnasio', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Sauna / Turco / Jacuzzi', 'Vigilancia', 'Zona Infantil', 'Zonas Verdes', 'Instalación de gas']",190000000,"Hermoso Apartamento con vista al oriente de la capital, ubicado  en el conjunto primavera 6-39 torre 1- Apartamento 804, con piscina, sauna, Salón de videojuegos, Zona de mascotas,2 Canchas múltiples, Terrazas transitables, Zona BBQ, Sauna y turco, Minigolf, Juegos infantiles. Se entrega tal y como se recibió por parte del constructora. Se recibe permutas.
el conjunto esta en un excelente sector donde  encontrara gran variedad de Almacenes como Alkosto, D1,colegios y transporte publico",4,2023-04-23 19:09:12.679905,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10033505,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
39,Usado,Apartamento,venta,3,1.0,1.0,47.0,0.0,2,,2.0,1 a 8 años,67000.0,2872340.43,Cll 84 sur 96-20,Bogotá,Bogotá,,[],135000000,"Sala,comedor,cocina,1 baño,3 habitaciónes,1 patio de ropas,47 metros cuadrados, totalmente terminado,cocina,baño y pisos enchapados,parqueadero comunal.",5,2023-04-23 19:09:14.194855,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10033280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Usado,Apartamento,venta,2,2.0,2.0,135.0,0.0,5,Excelente,3.0,16 a 30 años,541000.0,4666666.67,CRA 55 A CALLE 134 A,Bogotá,Bogotá,,"['Ascensor', 'Circuito cerrado de TV', 'Gimnasio', 'Parqueadero Visitantes', 'Planta Eléctrica', 'Portería / Recepción', 'Balcón', 'Baño Auxiliar', 'Calentador', 'Chimenea', 'Citófono', 'Cocina Integral']",630000000,"ESPECTACULAR apartamento muy amplio en 3er piso exterior-lateral con buena iluminación,excelente ubicación y vista. 2 hab.c/u con baño ,estudio o 3a hab.,baño social,sala comedor grande con chimenea.Cocina integral cerrada (posibilidad de abrir),zona de lavandería integrada.2 balcones.Depósito.Edificio con 2 terrazas,GYM,zona húmeda y salón comunal,muy cerca a centros comerciales y comercio de la 138.Varias y buenas vías de acceso,excelente transporte público. CONTACTAME",20,2023-04-23 19:09:15.727923,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/7489290,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
41,Duplex,Apartamento,venta,2,1.0,,53.0,0.0,3,,5.0,,0.0,3207547.17,Cll 4B # 20 - 19,Bogotá,Bogotá,,[],170000000,"Apartamento duplex en optimas condiciones, disponibilidad inmediata.
En el primer piso consta de sala, comedor, cocina y zona de lavandería y en el segundo piso",13,2023-04-23 19:09:17.285895,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10029808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Usado,Apartamento,venta,2,,,52.0,45.0,4,,12.0,1 a 8 años,160000.0,4615384.62,Cra 72C #22D - 27,Bogotá,Bogotá,,"['Ascensor', 'En conjunto cerrado', 'Parqueadero Visitantes', 'Planta Eléctrica', 'Portería / Recepción', 'Salón Comunal', 'Vista panorámica', 'Zonas Verdes', 'Calentador', 'Cocina Integral', 'Piso en Baldosa /  Mármol', 'Colegios / Universidades']",240000000,"Maravilloso Apartamento con excelente vista y ubicación. Sala Comedor, Cocina,  2 Alcobas y  2 Baños. Excelentes acabados. Conjunto con Tanque de Reserva, Planta Eléctrica,  Garaje Comunal y Salón Social. Parque cercano,  Vías de Acceso Calle 13 y Av Boyaca. Cerca a Centros Comerciales Multiplaza, Eden y Hayuelos.",Descripción general,2023-04-23 19:09:18.826448,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10039044,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
43,Usado,Apartamento,venta,3,1.0,,52.0,0.0,3,,5.0,9 a 15 años,0.0,3557692.31,Diagonal 4 b # 39-90,Bogotá,Bogotá,,[],185000000,"Apartamento iluminado, 3 habitaciones, 1 baño, cocina integral, ascensor, 5to piso, parqueadero comunal, iluminado, central. 
Av 3, Av 6 , carrera 50, Av NQS, Americas..",7,2023-04-23 19:09:20.334557,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10003762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Usado,Apartamento,venta,3,1.0,,,,2,,3.0,1 a 8 años,74000.0,2908385.85,Calle 63 sur 14-84 Este,Bogotá,Bogotá,,"['Gimnasio', 'Parqueadero Visitantes', 'Portería / Recepción', 'Zonas Verdes']",120000000,"Hermoso apartamento ubicado en el conjunto Mirador del Este II, barrio Nueva Delhi con vista al interior, cuenta con enchapes, dos habitaciones, un cuarto de estudio, un baño, zona de ropas  independiente, sala comedor y cocina semi integral.                                                                                                                                                                      Cercana a los colegios Nueva Delhi y Gloria Valencia de Castaño, además se encuentra cerca a zona comercial como el barrio Libertadores.",13,2023-04-23 19:09:21.850262,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10060393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Inmobiliaria,Apartamento,venta,3,3.0,3.0,201.0,155.0,5,Excelente,2.0,,1000.0,5721393.03,Preguntar al anunciante,Bogotá,Bogotá,,"['Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Balcón', 'Cocina Integral', 'Depósito / Bodega', 'Estudio', 'Patio', 'Zona de lavandería', 'Anuncio publicado por:', 'Inmobiliaria VRL', 'hace 2 meses']",1150000000,"VENDO LINDO APARTAMENTO EN SANTA BÁRBARA,   CON UN ÁREA DD 155 MTS + 46 MTS DE TERRAZA.SE COMPONE DE: SALA,  COMEDOR,  BALCÓN,   ESTUDIO. COCINA INTEGRAL ABIERTA CON MESÓN DE MÁRMOL.  ZONA DE LAVADO. 3 HABITACIONES CON CLOSETS,   LA HABITACIÓN PPAL CON BAÑO PRIVADO Y VESTIR. STAR DE HABITACIONES.  LAS OTRAS 2 HABITACIONES COMPARTEN BAÑO Y CON SALIDA A LA TERRAZA. BAÑO SOCIAL.  3 GARAJES INDEPENDIENTES,  DEPÓSITO,  VALOR ADM 1.060.000.",16,2023-04-23 19:09:23.382537,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/7262631,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
46,Inmobiliaria,Apartamento,venta,3,2.0,2.0,102.0,100.0,4,,2.0,1 a 8 años,486000.0,6725490.2,Preguntar al anunciante,Bogotá,Bogotá,,"['Ascensor', 'Caldera', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Gimnasio', 'Balcón', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Chimenea', 'Citófono', 'Anuncio publicado por:', 'ACTUAL INMOBILIARIA SAS', 'hace 2024 años']",686000000,"Bello Apto ubicado en un sector exclusivo de Cedrito, Unidad en el 2 piso listo para estrenar",12,2023-04-23 19:09:26.506637,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10058731,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0
47,Inmobiliaria,Apartamento,venta,1,2.0,1.0,70.0,70.0,5,,4.0,1 a 8 años,408000.0,7500000.0,Preguntar al anunciante,Bogotá,Bogotá,,"['Ascensor', 'En conjunto cerrado', 'Gimnasio', 'Oficina de negocios', 'Parqueadero Visitantes', 'Portería / Recepción', 'Balcón', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Chimenea', 'Citófono', 'Anuncio publicado por:', 'Thomas Inversiones Inmobiliarias SAS', 'hace 2024 años']",525000000,"THOMAS INMOBILIARIA VENDE HERMOSO APARTAMENTO EN ZONA EXCLUSIVA DE BOGOTA CHAPINERO ALTO ,con acabados modernos,excelente ubicación, Cra 7,circunvalar, cra 9 ,cerca Universidades Zona de alta Valorización.Agenda tu cita ,precio Negociable",22,2023-04-23 19:09:28.029615,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10044493,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
48,Inmobiliaria,Apartamento,venta,2,1.0,1.0,54.0,54.0,2,Excelente,3.0,1 a 8 años,80000.0,2222222.22,Preguntar al anunciante,Código Fincaraíz: 7939437,Bogotá,,[],120000000,"Se vende apartamento en Villavicencio Barrio San Antonio; consta de 2 habitaciones y estudio,  sala comedor,  cocina y baño,  balcón;  3er piso,  garajes comunales. Están a más de $130 mill nuevos,  este apartamento está en 120,  zona muy bonita y tranquila..",16,2023-04-23 19:09:29.560507,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/7939437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Usado,Apartamento,venta,3,2.0,,53.0,0.0,2,,2.0,1 a 8 años,0.0,2830188.68,Parque central Tintal plaza etapa 2,Bogotá,Bogotá,,[],150000000,"Lindo apartamento consta de 3 habitaciones todas con closet, 2 baños  sala comedor cocina integral zona de lavandería .segundo piso",12,2023-04-23 19:10:44.092497,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10068139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Usado,Apartamento,venta,3,2.0,1.0,80.0,80.0,4,,4.0,16 a 30 años,695000.0,6250000.0,calle 65 4-27,Bogotá,Bogotá,,"['Ascensor', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Parqueadero Visitantes', 'Portería / Recepción', 'Alarma', 'Calentador', 'Citófono', 'Cocina Integral', 'Hall de Alcobas', 'Instalación de gas']",500000000,"EXCELENTE APTO UBICADO EN CHAPINERO ALTO, con excelentes vias de acceso cerca zona g, muy exclusivo en restaurantes cuenta con vigilancia 24\7 recepcion,  el apto es ilumonado con vista hacia occ y oriente esquinero, 3 hab 2 banos, sala comedor, cocina integral tradicoonal, muy buenas vias de acceso cra 7,calle 65 cra 5, muy cerca a la zona financiera de chapinero, SU PRECIO ES NEGOCIABLE !.",16,2023-04-23 19:10:45.618807,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10062441,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
51,Inmobiliaria,Apartamento,venta,2,1.0,,42.0,0.0,2,,4.0,9 a 15 años,53000.0,2928571.43,Preguntar al anunciante,Bogotá,Bogotá,,"['En conjunto cerrado', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Zona Infantil', 'Zonas Verdes', 'Cocina Integral', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Zona de lavandería', 'Colegios / Universidades', 'Parques cercanos', 'Anuncio publicado por:', 'LA RIQUEZA INMOBILIARIA', 'hace 2024 años']",123000000,"Apartamento en venta de 42m2, SENDEROS DEL PORVENIR 2, con vista interior, ubicado en un 4to piso, acceso por escaleras. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. El conjunto cuenta con zona para niños, zonas verdes, salón social, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Micentro El Porvenir, Trebolis El Porvenir; cerca a almacenes de cadena como Colsubsidio; cerca a colegio German Arciniegas; cerca a universidad Distrital; cerca a paraderos SITP; Vías de acceso por carrera 95A y Calle 54c.",16,2023-04-23 19:10:47.361526,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10052318,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
52,Usado,Apartamento,venta,3,2.0,1.0,53.0,53.0,2,,6.0,1 a 8 años,82000.0,3113207.55,carrera 1 este # 67 a 88 sur,Bogotá,Bogotá,,"['Canchas Deportivas', 'En conjunto cerrado', 'Parqueadero Visitantes', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Vista panorámica', 'Zona Infantil', 'Amoblado', 'Calentador', 'Cocina Integral', 'Colegios / Universidades']",165000000,"Único dueño, esta remodelado todo el apartamento, cuenta con todos los servicios, tiene buena vista, no tiene contaminación auditiva, cuenta con 2 parques para niños, tiene 2 salones comunales, 1 cancha de futbol, 1 tienda, 1 papelería, el parqueadero es con sorteo, tiene buena iluminación en todo el aprt, es esquinero, la seguridad es muy buena cuenta con chip en portería y torre, al lado esta un cai, al frente esta el portal usme y cuenta con otros tipos de transporte, al lado cuenta con el centro comercial AltaVista, dos colegios, dos jardines. un parque publico con canchas de todo tipo de deporte, es una Zona de Conjuntos.",Descripción general,2023-04-23 19:10:48.888764,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10069686,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
53,Usado,Apartamento,venta,3,3.0,2.0,116.0,116.0,5,,12.0,1 a 8 años,517000.0,5862068.97,calle 137 no 55-32 torre 2 1204,Bogotá,Bogotá,,"['Ascensor', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Gimnasio', 'Parqueadero Visitantes', 'Balcón', 'Baño Auxiliar', 'Calentador', 'Chimenea', 'Citófono', 'Cocina Integral']",680000000,"Hermoso apartamento cerca al centro comercial Paseo San Rafael, sala comedor con balcon y chimenea, estudio, star de tv con terraza, habitacion principal con baño y vestier, baño social, baño de hbts, cocina integral, zona de lavanderia, 2 parqueaderos independientes, deposito, club house con piscina, jacuzzi, terraza bbq, salon de juegos, gym con instructor personal, plazoleta con parque infantil, casa de muñecas, parqueaderos de visitantes, 2 salones sociales, lobby, cerca de todo, admirelo!",12,2023-04-23 19:10:50.409171,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10033668,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0
54,Usado,Casa,venta,3,2.0,1.0,108.0,0.0,1,,3.0,9 a 15 años,0.0,1944444.44,Transversal 43B # 69D - 04 sur,Bogotá,Bogotá,,[],210000000,"Se vende casa esquinera de barrio de 3 pisos dos total mente terminados, terraza cubierta con local o opción de garaje. Cel: 3123424424",14,2023-04-23 19:10:51.936520,https://www.fincaraiz.com.co/inmueble/casa-en-venta/bogota/bogota-dc/10058455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Usado,Apartamento,venta,4,4.0,1.0,175.0,175.0,6,,1.0,9 a 15 años,750000.0,4571428.57,carrera 19a # 107-34 Bogotá,Bogotá,Bogotá,,"['Portería / Recepción', 'Vigilancia', 'Baño Auxiliar', 'Barra estilo americano', 'Citófono', 'Cocina Integral', 'Comedor auxiliar', 'Cuarto de servicio', 'Depósito / Bodega', 'Estudio', 'Hall de Alcobas', 'Instalación de gas']",800000000,"Espectacular apartamento en venta, en el sector de chico norte, 175M2, cuenta con 3 habitaciones, 4 baños 
dos patios interiores, 2 garajes 1 deposito.",7,2023-04-23 19:10:53.440361,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10028078,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
56,Usado,Casa,venta,2,1.0,,70.0,0.0,2,,,9 a 15 años,0.0,1857142.86,Calle 111sur #7h-24,Bogotá,Bogotá,,[],130000000,"La casa  está ubicada en Bogotá barrio puerta al llano localidad de usme a 5 cuadras del matadero  el uval hay servicio de alimentadores a dos cuadras y a 5 minutos de la via a Villavicencio,cuenta con dos pisos primero está terminado cuenta con 2 habitaciones grandes, 1 baño, 1 cocina. La casa cuenta con su plancha, está tejado el segundo piso no se le ha construido nada para que el propietario diseñe a su gusto, la casa cuenta con todos los servicios y escritura al día. Fotos reales",15,2023-04-23 19:10:54.984049,https://www.fincaraiz.com.co/inmueble/casa-en-venta/bogota/bogota-dc/10031785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Usado,Apartamento,venta,2,1.0,,40.0,40.0,3,,1.0,1 a 8 años,0.0,5625000.0,Carrera 67 # 57V - 09 sur,Bogotá,Bogotá,,"['Ascensor', 'Canchas Deportivas', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Gimnasio', 'Barra estilo americano', 'Calentador', 'Citófono', 'Cocina Integral', 'Cocina tipo Americano', 'Comedor auxiliar']",225000000,"Espectacular apartamento. 2 habitaciones, Baño con división de vidrio, mesón en mármol, mueble bajo y espejo. Cocina con mesón y barra en granito Negro San Gabriel, estufa y calentador a gas, muebles superiores e inferiores en madera, zona de lavandería. Pisos en Cerámica, muy iluminado. Conjunto cerrado, club House, portería con Lobby. Gimnasio Dotado, Piscina, salón de juegos y social, terraza BBQ, garaje comunal, vigilancia 24 hrs, cerca de CLUB CAFAM, centro ccial  MAKRO,  y TRANSMILENIO. PRECIO NEGOCIABLE",14,2023-04-23 19:10:56.568107,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10035859,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
58,Usado,Casa,venta,,,,240.0,0.0,3,,3.0,ás de 30 años,0.0,1375000.0,Cra69bbis#40 16 sur kennedy,Bogotá,Bogotá,,[],330000000,"330 millones, 4 apartamentos independientes, 3 pisos,",Descripción general,2023-04-23 19:10:58.091554,https://www.fincaraiz.com.co/inmueble/casa-en-venta/bogota/bogota-dc/10064781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Inmobiliaria,Apartamento,venta,2,2.0,1.0,72.0,72.0,4,,1.0,,230000.0,7708333.33,,,Bogotá,,"['Ascensor', 'Canchas Deportivas', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Gimnasio', 'Balcón', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Citófono', 'Cocina Integral', 'Anuncio publicado por:', 'Imsa Ltda', 'hace 2024 años']",555000000,"Excelente apartamento, 1 piso, 72 mts construido, sala comedor, 2 habitaciones, la principal con baño y closet, 1 baño auxiliar, estudio, cocina abierta con barra, patio descubierto se puede techar, balcón, 2 depósitos, el conjunto cuanta con club hause.",21,2023-04-23 19:10:59.663732,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bogota/bogota-dc/10045799,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0
60,Usado,Casa,venta,3,2.0,1.0,,0.0,3,,3.0,ás de 30 años,0.0,3218020.92,Calle 61 #70-11 sur,Bogotá,Bogotá,,[],400000000,"Casa en sector comercial, esquinera, área bastante amplia con zonas verdes 3 habitaciones amplias, 2 baños, patio de ropas amplio, sala, comedor, garaje. Sector residencial, estrato 3, capacidad para hacer 3 locales esquineros, papeles al día.Precio negociable. Informes:310 381 3919. Venta directa.",12,2023-04-23 19:11:01.218848,https://www.fincaraiz.com.co/inmueble/casa-en-venta/bogota/bogota-dc/10047209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
